<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2022.05.19	20:19:00	8525.7	8525.8	8524.4	8524.4	60	0	1
2022.05.19	20:20:00	8524.5	8525.8	8524.4	8525.8	60	0	1
2022.05.19	20:21:00	8525.7	8525.9	8525.2	8525.8	60	0	1
2022.05.19	20:22:00	8525.9	8526.4	8524.6	8525.0	60	0	1
2022.05.19	20:23:00	8524.9	8525.2	8523.7	8524.0	60	0	1
2022.05.19	20:24:00	8523.9	8524.2	8523.0	8523.4	60	0	1
2022.05.19	20:25:00	8523.3	8523.8	8522.4	8522.6	60	0	1
2022.05.19	20:26:00	8522.5	8523.5	8522.1	8523.0	60	0	1
2022.05.19	20:27:00	8523.1	8524.4	8522.9	8524.2	60	0	1
2022.05.19	20:28:00	8524.3	8524.4	8523.4	8524.0	60	0	1
2022.05.19	20:29:00	8524.1	8525.3	8524.1	8525.0	60	0	1
2022.05.19	20:30:00	8525.1	8526.3	8524.7	8525.6	60	0	1
2022.05.19	20:31:00	8525.5	8526.0	8524.8	8525.8	60	0	1
2022.05.19	20:32:00	8525.9	8526.9	8525.2	8525.6	60	0	1
2022.05.19	20:33:00	8525.7	8526.3	8525.2	8525.6	60	0	1
2022.05.19	20:34:00	8525.5	8525.5	8524.5	8525.2	60	0	1
2022.05.19	20:35:00	8525.1	8525.3	8524.1	8524.6	60	0	1
2022.05.19	20:36:00	8524.5	8524.8	8523.7	8523.8	60	0	1
2022.05.19	20:37:00	8523.7	8524.4	8523.5	8524.4	60	0	1
2022.05.19	20:38:00	8524.5	8525.1	8524.0	8524.6	60	0	1
2022.05.19	20:39:00	8524.7	8526.2	8524.6	8525.6	60	0	1
2022.05.19	20:40:00	8525.7	8527.1	8525.7	8527.0	60	0	1
2022.05.19	20:41:00	8527.1	8528.2	8526.8	8528.0	60	0	1
2022.05.19	20:42:00	8528.1	8529.8	8527.9	8529.2	60	0	1
2022.05.19	20:43:00	8529.1	8529.7	8528.8	8529.4	60	0	1
2022.05.19	20:44:00	8529.5	8529.5	8528.6	8529.2	60	0	1
2022.05.19	20:45:00	8529.1	8530.3	8529.0	8530.0	60	0	1
2022.05.19	20:46:00	8530.1	8530.5	8529.6	8530.2	60	0	1
2022.05.19	20:47:00	8530.1	8530.6	8529.5	8530.6	60	0	1
2022.05.19	20:48:00	8530.5	8530.6	8529.4	8529.4	60	0	1
2022.05.19	20:49:00	8529.3	8531.0	8529.1	8531.0	60	0	1
2022.05.19	20:50:00	8530.9	8531.6	8530.6	8531.4	60	0	1
2022.05.19	20:51:00	8531.3	8532.7	8531.3	8531.8	60	0	1
2022.05.19	20:52:00	8531.7	8532.3	8531.5	8532.0	60	0	1
2022.05.19	20:53:00	8531.9	8532.9	8531.9	8532.2	60	0	1
2022.05.19	20:54:00	8532.3	8533.9	8532.2	8533.8	60	0	1
2022.05.19	20:55:00	8533.9	8534.4	8533.7	8534.4	60	0	1
2022.05.19	20:56:00	8534.3	8535.5	8534.3	8534.8	60	0	1
2022.05.19	20:57:00	8534.9	8535.2	8534.3	8535.0	60	0	1
2022.05.19	20:58:00	8534.9	8536.2	8534.9	8535.8	60	0	1
2022.05.19	20:59:00	8535.9	8536.0	8535.1	8535.4	60	0	1
2022.05.19	21:00:00	8535.3	8536.3	8535.1	8536.2	60	0	1
2022.05.19	21:01:00	8536.1	8537.1	8536.0	8536.2	60	0	1
2022.05.19	21:02:00	8536.3	8536.9	8535.6	8535.6	60	0	1
2022.05.19	21:03:00	8535.5	8536.1	8535.2	8535.4	60	0	1
2022.05.19	21:04:00	8535.3	8535.9	8534.8	8535.0	60	0	1
2022.05.19	21:05:00	8535.1	8535.1	8533.6	8533.8	60	0	1
2022.05.19	21:06:00	8533.7	8534.2	8533.4	8533.4	60	0	1
2022.05.19	21:07:00	8533.5	8533.7	8532.3	8532.6	60	0	1
2022.05.19	21:08:00	8532.5	8533.1	8531.6	8531.6	60	0	1
2022.05.19	21:09:00	8531.7	8532.0	8530.7	8531.0	60	0	1
2022.05.19	21:10:00	8531.1	8531.8	8530.7	8530.8	60	0	1
2022.05.19	21:11:00	8530.7	8531.9	8530.4	8531.6	60	0	1
2022.05.19	21:12:00	8531.5	8531.8	8531.0	8531.8	60	0	1
2022.05.19	21:13:00	8531.7	8532.6	8531.3	8532.2	60	0	1
2022.05.19	21:14:00	8532.1	8533.2	8532.0	8532.6	60	0	1
2022.05.19	21:15:00	8532.7	8532.7	8531.0	8531.4	60	0	1
2022.05.19	21:16:00	8531.3	8531.3	8530.0	8530.4	60	0	1
2022.05.19	21:17:00	8530.3	8530.8	8529.6	8530.2	60	0	1
2022.05.19	21:18:00	8530.1	8530.4	8529.4	8529.4	60	0	1
2022.05.19	21:19:00	8529.5	8530.4	8529.2	8530.2	60	0	1
2022.05.19	21:20:00	8530.3	8531.4	8529.9	8531.4	60	0	1
2022.05.19	21:21:00	8531.5	8531.6	8529.6	8529.6	60	0	1
2022.05.19	21:22:00	8529.7	8530.4	8529.3	8529.4	60	0	1
2022.05.19	21:23:00	8529.3	8529.3	8527.4	8527.4	60	0	1
2022.05.19	21:24:00	8527.5	8527.5	8526.2	8526.6	60	0	1
2022.05.19	21:25:00	8526.5	8527.9	8526.4	8527.8	60	0	1
2022.05.19	21:26:00	8527.9	8528.9	8527.7	8528.6	60	0	1
2022.05.19	21:27:00	8528.7	8529.3	8528.4	8529.2	60	0	1
2022.05.19	21:28:00	8529.3	8530.4	8528.9	8530.0	60	0	1
2022.05.19	21:29:00	8529.9	8530.3	8529.6	8529.8	60	0	1
2022.05.19	21:30:00	8529.7	8529.8	8528.4	8528.4	60	0	1
2022.05.19	21:31:00	8528.5	8528.5	8526.8	8526.8	60	0	1
2022.05.19	21:32:00	8526.7	8527.1	8526.2	8526.2	60	0	1
2022.05.19	21:33:00	8526.3	8526.7	8525.8	8525.8	60	0	1
2022.05.19	21:34:00	8525.9	8525.9	8524.9	8525.2	60	0	1
2022.05.19	21:35:00	8525.1	8525.4	8524.7	8525.0	60	0	1
2022.05.19	21:36:00	8525.1	8525.8	8524.7	8525.6	60	0	1
2022.05.19	21:37:00	8525.5	8526.8	8525.5	8525.8	60	0	1
2022.05.19	21:38:00	8525.7	8526.2	8525.3	8526.2	60	0	1
2022.05.19	21:39:00	8526.1	8526.2	8525.4	8525.8	60	0	1
2022.05.19	21:40:00	8525.7	8526.3	8524.7	8525.2	60	0	1
2022.05.19	21:41:00	8525.3	8525.6	8525.0	8525.0	60	0	1
2022.05.19	21:42:00	8525.1	8526.6	8525.1	8526.2	60	0	1
2022.05.19	21:43:00	8526.1	8526.8	8525.5	8526.8	60	0	1
2022.05.19	21:44:00	8526.7	8527.9	8526.7	8527.0	60	0	1
2022.05.19	21:45:00	8527.1	8529.4	8527.1	8529.4	60	0	1
2022.05.19	21:46:00	8529.5	8530.5	8529.3	8530.2	60	0	1
2022.05.19	21:47:00	8530.1	8530.3	8528.5	8528.8	60	0	1
2022.05.19	21:48:00	8528.9	8529.7	8528.8	8529.2	60	0	1
2022.05.19	21:49:00	8529.1	8529.2	8527.7	8528.2	60	0	1
2022.05.19	21:50:00	8528.3	8528.4	8527.5	8527.8	60	0	1
2022.05.19	21:51:00	8527.7	8527.8	8527.0	8527.0	60	0	1
2022.05.19	21:52:00	8527.1	8527.3	8526.3	8526.4	60	0	1
2022.05.19	21:53:00	8526.3	8526.7	8525.5	8525.6	60	0	1
2022.05.19	21:54:00	8525.7	8527.0	8525.7	8526.6	60	0	1
2022.05.19	21:55:00	8526.7	8527.9	8526.7	8527.4	60	0	1
2022.05.19	21:56:00	8527.3	8527.6	8526.6	8527.0	60	0	1
2022.05.19	21:57:00	8526.9	8527.4	8526.3	8526.4	60	0	1
2022.05.19	21:58:00	8526.5	8528.2	8526.2	8528.2	60	0	1
2022.05.19	21:59:00	8528.3	8529.3	8528.2	8528.8	60	0	1
2022.05.19	22:00:00	8528.7	8529.5	8528.5	8528.8	60	0	1
2022.05.19	22:01:00	8528.7	8528.7	8527.8	8528.4	60	0	1
2022.05.19	22:02:00	8528.3	8529.5	8528.3	8529.2	60	0	1
2022.05.19	22:03:00	8529.1	8530.4	8529.0	8529.4	60	0	1
2022.05.19	22:04:00	8529.3	8529.5	8528.3	8529.2	60	0	1
2022.05.19	22:05:00	8529.3	8529.6	8528.8	8529.0	60	0	1
2022.05.19	22:06:00	8528.9	8529.4	8528.9	8529.0	60	0	1
2022.05.19	22:07:00	8528.9	8529.0	8528.4	8528.8	60	0	1
2022.05.19	22:08:00	8528.7	8529.8	8528.7	8529.6	60	0	1
2022.05.19	22:09:00	8529.7	8531.1	8529.6	8530.6	60	0	1
2022.05.19	22:10:00	8530.7	8531.0	8530.1	8530.6	60	0	1
2022.05.19	22:11:00	8530.5	8531.7	8530.3	8531.6	60	0	1
2022.05.19	22:12:00	8531.7	8533.2	8531.7	8533.2	60	0	1
2022.05.19	22:13:00	8533.1	8534.3	8532.8	8534.2	60	0	1
2022.05.19	22:14:00	8534.1	8534.3	8533.0	8533.0	60	0	1
2022.05.19	22:15:00	8532.9	8533.5	8532.0	8532.4	60	0	1
2022.05.19	22:16:00	8532.3	8533.0	8532.2	8533.0	60	0	1
2022.05.19	22:17:00	8532.9	8533.8	8532.7	8533.8	60	0	1
2022.05.19	22:18:00	8533.9	8534.3	8533.4	8533.8	60	0	1
2022.05.19	22:19:00	8533.7	8534.4	8533.5	8534.0	60	0	1
2022.05.19	22:20:00	8534.1	8534.4	8533.6	8534.2	60	0	1
2022.05.19	22:21:00	8534.3	8534.8	8533.8	8534.8	60	0	1
2022.05.19	22:22:00	8534.7	8534.9	8532.7	8532.8	60	0	1
2022.05.19	22:23:00	8532.9	8533.4	8532.3	8532.4	60	0	1
2022.05.19	22:24:00	8532.3	8532.8	8532.1	8532.6	60	0	1
2022.05.19	22:25:00	8532.7	8533.2	8532.4	8533.0	60	0	1
2022.05.19	22:26:00	8532.9	8533.1	8532.0	8532.4	60	0	1
2022.05.19	22:27:00	8532.3	8533.9	8532.3	8533.8	60	0	1
2022.05.19	22:28:00	8533.9	8534.1	8532.5	8532.6	60	0	1
2022.05.19	22:29:00	8532.5	8532.9	8532.0	8532.8	60	0	1
2022.05.19	22:30:00	8532.7	8533.3	8532.0	8532.0	60	0	1
2022.05.19	22:31:00	8531.9	8532.6	8531.5	8532.6	60	0	1
2022.05.19	22:32:00	8532.7	8533.0	8532.3	8532.6	60	0	1
2022.05.19	22:33:00	8532.7	8533.6	8532.1	8533.4	60	0	1
2022.05.19	22:34:00	8533.3	8534.5	8533.3	8533.8	60	0	1
2022.05.19	22:35:00	8533.9	8534.9	8533.7	8534.8	60	0	1
2022.05.19	22:36:00	8534.7	8534.7	8533.8	8534.0	60	0	1
2022.05.19	22:37:00	8534.1	8534.9	8533.7	8534.8	60	0	1
2022.05.19	22:38:00	8534.7	8535.5	8534.3	8535.2	60	0	1
2022.05.19	22:39:00	8535.3	8535.6	8534.9	8535.2	60	0	1
2022.05.19	22:40:00	8535.1	8535.7	8534.9	8535.6	60	0	1
2022.05.19	22:41:00	8535.5	8535.7	8535.1	8535.4	60	0	1
2022.05.19	22:42:00	8535.3	8536.0	8535.2	8536.0	60	0	1
2022.05.19	22:43:00	8535.9	8536.3	8535.4	8535.4	60	0	1
2022.05.19	22:44:00	8535.3	8535.5	8534.8	8535.0	60	0	1
2022.05.19	22:45:00	8535.1	8536.3	8535.1	8536.0	60	0	1
2022.05.19	22:46:00	8535.9	8536.5	8535.6	8536.4	60	0	1
2022.05.19	22:47:00	8536.3	8536.6	8534.9	8535.0	60	0	1
2022.05.19	22:48:00	8535.1	8535.1	8533.8	8534.2	60	0	1
2022.05.19	22:49:00	8534.1	8534.5	8533.4	8534.2	60	0	1
2022.05.19	22:50:00	8534.1	8534.5	8533.2	8533.2	60	0	1
2022.05.19	22:51:00	8533.3	8533.6	8532.6	8533.2	60	0	1
2022.05.19	22:52:00	8533.1	8534.6	8533.1	8534.6	60	0	1
2022.05.19	22:53:00	8534.7	8535.1	8534.2	8534.8	60	0	1
2022.05.19	22:54:00	8534.7	8535.3	8534.7	8534.8	60	0	1
2022.05.19	22:55:00	8534.7	8535.3	8534.3	8534.8	60	0	1
2022.05.19	22:56:00	8534.7	8535.1	8533.1	8533.2	60	0	1
2022.05.19	22:57:00	8533.3	8533.5	8532.5	8533.2	60	0	1
2022.05.19	22:58:00	8533.3	8533.7	8532.8	8533.0	60	0	1
2022.05.19	22:59:00	8532.9	8533.9	8532.9	8533.8	60	0	1
2022.05.19	23:00:00	8533.9	8534.0	8531.3	8531.4	60	0	1
2022.05.19	23:01:00	8531.5	8532.1	8531.1	8531.8	60	0	1
2022.05.19	23:02:00	8531.9	8533.1	8531.6	8532.4	60	0	1
2022.05.19	23:03:00	8532.5	8533.0	8532.2	8532.8	60	0	1
2022.05.19	23:04:00	8532.7	8533.6	8532.5	8532.8	60	0	1
2022.05.19	23:05:00	8532.7	8535.4	8532.7	8535.4	60	0	1
2022.05.19	23:06:00	8535.5	8535.8	8534.7	8535.0	60	0	1
2022.05.19	23:07:00	8535.1	8536.4	8534.9	8536.4	60	0	1
2022.05.19	23:08:00	8536.3	8537.9	8536.3	8537.6	60	0	1
2022.05.19	23:09:00	8537.5	8537.6	8536.6	8537.0	60	0	1
2022.05.19	23:10:00	8537.1	8537.4	8536.4	8537.2	60	0	1
2022.05.19	23:11:00	8537.1	8537.6	8536.4	8537.2	60	0	1
2022.05.19	23:12:00	8537.1	8537.1	8535.6	8535.8	60	0	1
2022.05.19	23:13:00	8535.9	8535.9	8534.4	8534.4	60	0	1
2022.05.19	23:14:00	8534.5	8534.5	8532.7	8532.8	60	0	1
2022.05.19	23:15:00	8532.7	8532.8	8531.6	8532.0	60	0	1
2022.05.19	23:16:00	8532.1	8532.1	8531.0	8531.4	60	0	1
2022.05.19	23:17:00	8531.3	8531.7	8531.0	8531.4	60	0	1
2022.05.19	23:18:00	8531.3	8531.6	8530.5	8530.8	60	0	1
2022.05.19	23:19:00	8530.9	8531.0	8530.3	8530.4	60	0	1
2022.05.19	23:20:00	8530.3	8531.1	8529.9	8531.0	60	0	1
2022.05.19	23:21:00	8531.1	8531.8	8530.4	8531.6	60	0	1
2022.05.19	23:22:00	8531.5	8532.2	8531.4	8531.8	60	0	1
2022.05.19	23:23:00	8531.9	8532.6	8531.6	8532.0	60	0	1
2022.05.19	23:24:00	8531.9	8533.4	8531.9	8533.4	60	0	1
2022.05.19	23:25:00	8533.5	8533.9	8532.8	8533.4	60	0	1
2022.05.19	23:26:00	8533.3	8533.3	8532.1	8532.4	60	0	1
2022.05.19	23:27:00	8532.3	8533.3	8532.2	8532.8	60	0	1
2022.05.19	23:28:00	8532.7	8533.9	8532.7	8533.6	60	0	1
2022.05.19	23:29:00	8533.5	8533.7	8533.1	8533.4	60	0	1
2022.05.19	23:30:00	8533.3	8533.8	8532.5	8533.6	60	0	1
2022.05.19	23:31:00	8533.5	8533.8	8532.9	8533.6	60	0	1
2022.05.19	23:32:00	8533.5	8533.6	8532.3	8532.6	60	0	1
2022.05.19	23:33:00	8532.7	8534.5	8532.6	8534.4	60	0	1
2022.05.19	23:34:00	8534.3	8535.8	8534.2	8535.4	60	0	1
2022.05.19	23:35:00	8535.5	8535.6	8535.0	8535.2	60	0	1
2022.05.19	23:36:00	8535.3	8536.4	8535.1	8535.4	60	0	1
2022.05.19	23:37:00	8535.3	8536.5	8535.3	8535.4	60	0	1
2022.05.19	23:38:00	8535.3	8535.8	8535.2	8535.4	60	0	1
2022.05.19	23:39:00	8535.5	8535.7	8534.9	8535.0	60	0	1
2022.05.19	23:40:00	8535.1	8536.0	8534.9	8535.8	60	0	1
2022.05.19	23:41:00	8535.7	8536.6	8535.2	8536.6	60	0	1
2022.05.19	23:42:00	8536.5	8537.4	8536.4	8537.2	60	0	1
2022.05.19	23:43:00	8537.1	8538.0	8537.0	8538.0	60	0	1
2022.05.19	23:44:00	8538.1	8538.3	8536.8	8536.8	60	0	1
2022.05.19	23:45:00	8536.9	8537.4	8536.6	8537.0	60	0	1
2022.05.19	23:46:00	8537.1	8538.8	8537.1	8538.8	60	0	1
2022.05.19	23:47:00	8538.7	8539.7	8538.3	8539.2	60	0	1
2022.05.19	23:48:00	8539.1	8539.6	8537.9	8539.4	60	0	1
2022.05.19	23:49:00	8539.5	8539.7	8538.8	8539.0	60	0	1
2022.05.19	23:50:00	8539.1	8539.3	8538.1	8538.6	60	0	1
2022.05.19	23:51:00	8538.5	8539.4	8538.3	8538.6	60	0	1
2022.05.19	23:52:00	8538.5	8538.7	8538.1	8538.6	60	0	1
2022.05.19	23:53:00	8538.5	8539.0	8538.3	8538.4	60	0	1
2022.05.19	23:54:00	8538.3	8538.5	8537.4	8537.8	60	0	1
2022.05.19	23:55:00	8537.9	8538.6	8537.4	8538.0	60	0	1
2022.05.19	23:56:00	8538.1	8538.3	8537.7	8537.8	60	0	1
2022.05.19	23:57:00	8537.7	8537.9	8536.0	8536.2	60	0	1
2022.05.19	23:58:00	8536.3	8536.5	8534.8	8534.8	60	0	1
2022.05.19	23:59:00	8534.9	8535.7	8534.2	8534.8	60	0	1
2022.05.20	00:00:00	8534.7	8535.6	8534.5	8535.0	60	0	1
2022.05.20	00:01:00	8534.9	8535.3	8534.6	8534.8	60	0	1
2022.05.20	00:02:00	8534.7	8535.0	8534.3	8535.0	60	0	1
2022.05.20	00:03:00	8534.9	8535.4	8534.6	8535.2	60	0	1
2022.05.20	00:04:00	8535.1	8535.4	8534.1	8534.2	60	0	1
2022.05.20	00:05:00	8534.1	8534.8	8533.8	8534.0	60	0	1
2022.05.20	00:06:00	8533.9	8534.9	8533.8	8534.6	60	0	1
2022.05.20	00:07:00	8534.5	8534.5	8533.6	8533.6	60	0	1
2022.05.20	00:08:00	8533.7	8534.7	8533.5	8534.0	60	0	1
2022.05.20	00:09:00	8533.9	8534.1	8533.4	8533.8	60	0	1
2022.05.20	00:10:00	8533.9	8533.9	8533.2	8533.2	60	0	1
2022.05.20	00:11:00	8533.3	8533.7	8532.8	8533.6	60	0	1
2022.05.20	00:12:00	8533.7	8534.4	8533.7	8534.0	60	0	1
2022.05.20	00:13:00	8534.1	8534.3	8533.3	8533.4	60	0	1
2022.05.20	00:14:00	8533.3	8533.4	8532.3	8532.6	60	0	1
2022.05.20	00:15:00	8532.7	8533.7	8532.4	8533.6	60	0	1
2022.05.20	00:16:00	8533.5	8533.7	8532.8	8532.8	60	0	1
2022.05.20	00:17:00	8532.9	8532.9	8531.9	8532.4	60	0	1
2022.05.20	00:18:00	8532.3	8532.8	8531.6	8531.8	60	0	1
2022.05.20	00:19:00	8531.7	8532.1	8530.9	8531.2	60	0	1
2022.05.20	00:20:00	8531.1	8531.3	8529.7	8529.8	60	0	1
2022.05.20	00:21:00	8529.7	8530.0	8528.8	8528.8	60	0	1
2022.05.20	00:22:00	8528.7	8529.2	8528.5	8528.6	60	0	1
2022.05.20	00:23:00	8528.5	8529.0	8527.9	8528.8	60	0	1
2022.05.20	00:24:00	8528.9	8528.9	8526.7	8526.8	60	0	1
2022.05.20	00:25:00	8526.7	8526.7	8525.0	8525.0	60	0	1
2022.05.20	00:26:00	8525.1	8525.1	8523.1	8523.2	60	0	1
2022.05.20	00:27:00	8523.3	8524.4	8522.7	8524.2	60	0	1
2022.05.20	00:28:00	8524.3	8524.7	8523.9	8524.6	60	0	1
2022.05.20	00:29:00	8524.7	8525.0	8524.1	8524.8	60	0	1
2022.05.20	00:30:00	8524.7	8525.3	8524.2	8524.8	60	0	1
2022.05.20	00:31:00	8524.7	8525.1	8523.5	8524.0	60	0	1
2022.05.20	00:32:00	8524.1	8524.2	8522.8	8522.8	60	0	1
2022.05.20	00:33:00	8522.7	8522.9	8522.1	8522.8	60	0	1
2022.05.20	00:34:00	8522.9	8523.7	8522.4	8522.6	60	0	1
2022.05.20	00:35:00	8522.7	8523.3	8522.3	8522.6	60	0	1
2022.05.20	00:36:00	8522.5	8523.0	8521.9	8522.4	60	0	1
2022.05.20	00:37:00	8522.3	8522.5	8521.3	8521.4	60	0	1
2022.05.20	00:38:00	8521.3	8522.1	8521.1	8521.2	60	0	1
2022.05.20	00:39:00	8521.1	8521.6	8520.8	8521.2	60	0	1
2022.05.20	00:40:00	8521.3	8522.9	8521.1	8522.8	60	0	1
2022.05.20	00:41:00	8522.7	8522.7	8521.0	8521.4	60	0	1
2022.05.20	00:42:00	8521.3	8522.5	8521.2	8522.0	60	0	1
2022.05.20	00:43:00	8522.1	8523.0	8522.0	8522.8	60	0	1
2022.05.20	00:44:00	8522.9	8524.4	8522.4	8524.2	60	0	1
2022.05.20	00:45:00	8524.1	8524.4	8523.7	8523.8	60	0	1
2022.05.20	00:46:00	8523.7	8523.9	8522.9	8523.2	60	0	1
2022.05.20	00:47:00	8523.1	8524.6	8522.9	8524.2	60	0	1
2022.05.20	00:48:00	8524.3	8524.5	8523.6	8523.8	60	0	1
2022.05.20	00:49:00	8523.9	8524.6	8523.2	8523.2	60	0	1
2022.05.20	00:50:00	8523.3	8523.5	8522.6	8523.2	60	0	1
2022.05.20	00:51:00	8523.3	8524.8	8523.2	8524.8	60	0	1
2022.05.20	00:52:00	8524.9	8525.6	8524.8	8525.6	60	0	1
2022.05.20	00:53:00	8525.7	8527.2	8525.4	8527.0	60	0	1
2022.05.20	00:54:00	8526.9	8527.1	8526.2	8526.2	60	0	1
2022.05.20	00:55:00	8526.1	8526.5	8525.8	8526.0	60	0	1
2022.05.20	00:56:00	8525.9	8526.1	8525.2	8525.4	60	0	1
2022.05.20	00:57:00	8525.3	8526.3	8524.9	8525.8	60	0	1
2022.05.20	00:58:00	8525.7	8527.8	8525.7	8527.8	60	0	1
2022.05.20	00:59:00	8527.7	8527.8	8526.1	8526.2	60	0	1
2022.05.20	01:00:00	8526.1	8526.4	8525.8	8525.8	60	0	1
2022.05.20	01:01:00	8525.7	8526.4	8525.6	8526.4	60	0	1
2022.05.20	01:02:00	8526.3	8527.2	8525.9	8527.2	60	0	1
2022.05.20	01:03:00	8527.1	8527.7	8526.1	8526.4	60	0	1
2022.05.20	01:04:00	8526.5	8527.2	8526.5	8526.6	60	0	1
2022.05.20	01:05:00	8526.5	8526.8	8526.2	8526.6	60	0	1
2022.05.20	01:06:00	8526.7	8526.8	8526.0	8526.4	60	0	1
2022.05.20	01:07:00	8526.5	8527.9	8526.4	8527.4	60	0	1
2022.05.20	01:08:00	8527.3	8528.2	8527.0	8527.6	60	0	1
2022.05.20	01:09:00	8527.5	8529.0	8527.2	8527.8	60	0	1
2022.05.20	01:10:00	8527.7	8528.2	8527.2	8527.8	60	0	1
2022.05.20	01:11:00	8527.9	8528.7	8527.3	8528.4	60	0	1
2022.05.20	01:12:00	8528.5	8529.0	8527.9	8528.0	60	0	1
2022.05.20	01:13:00	8528.1	8528.6	8528.0	8528.4	60	0	1
2022.05.20	01:14:00	8528.3	8528.4	8527.0	8527.0	60	0	1
2022.05.20	01:15:00	8527.1	8527.5	8526.8	8527.4	60	0	1
2022.05.20	01:16:00	8527.3	8527.3	8526.2	8526.2	60	0	1
2022.05.20	01:17:00	8526.3	8526.7	8525.9	8526.2	60	0	1
2022.05.20	01:18:00	8526.3	8527.2	8525.9	8527.0	60	0	1
2022.05.20	01:19:00	8527.1	8527.1	8526.1	8526.4	60	0	1
2022.05.20	01:20:00	8526.3	8526.7	8525.5	8526.6	60	0	1
2022.05.20	01:21:00	8526.5	8527.1	8525.9	8526.2	60	0	1
2022.05.20	01:22:00	8526.3	8527.1	8526.1	8526.4	60	0	1
2022.05.20	01:23:00	8526.3	8526.4	8525.2	8525.2	60	0	1
2022.05.20	01:24:00	8525.3	8526.9	8525.2	8526.4	60	0	1
2022.05.20	01:25:00	8526.5	8527.4	8526.1	8527.4	60	0	1
2022.05.20	01:26:00	8527.3	8528.1	8527.1	8527.4	60	0	1
2022.05.20	01:27:00	8527.5	8527.9	8527.1	8527.8	60	0	1
2022.05.20	01:28:00	8527.9	8528.1	8527.1	8527.8	60	0	1
2022.05.20	01:29:00	8527.9	8529.0	8527.9	8528.6	60	0	1
2022.05.20	01:30:00	8528.5	8530.1	8528.5	8529.8	60	0	1
2022.05.20	01:31:00	8529.9	8530.2	8529.2	8529.8	60	0	1
2022.05.20	01:32:00	8529.7	8530.0	8528.8	8528.8	60	0	1
2022.05.20	01:33:00	8528.9	8530.4	8528.9	8530.2	60	0	1
2022.05.20	01:34:00	8530.3	8531.6	8530.3	8531.4	60	0	1
2022.05.20	01:35:00	8531.5	8532.3	8531.4	8532.0	60	0	1
2022.05.20	01:36:00	8531.9	8532.3	8531.1	8532.0	60	0	1
2022.05.20	01:37:00	8532.1	8532.2	8531.3	8531.8	60	0	1
2022.05.20	01:38:00	8531.9	8532.0	8531.3	8531.4	60	0	1
2022.05.20	01:39:00	8531.5	8532.5	8531.2	8532.4	60	0	1
2022.05.20	01:40:00	8532.5	8532.5	8531.7	8532.0	60	0	1
2022.05.20	01:41:00	8532.1	8532.5	8531.8	8531.8	60	0	1
2022.05.20	01:42:00	8531.9	8532.6	8531.8	8532.6	60	0	1
2022.05.20	01:43:00	8532.5	8533.1	8532.0	8532.0	60	0	1
2022.05.20	01:44:00	8531.9	8533.2	8531.9	8532.8	60	0	1
2022.05.20	01:45:00	8532.7	8532.8	8531.3	8531.4	60	0	1
2022.05.20	01:46:00	8531.3	8531.8	8531.1	8531.2	60	0	1
2022.05.20	01:47:00	8531.1	8531.3	8530.2	8530.8	60	0	1
2022.05.20	01:48:00	8530.9	8531.0	8529.7	8530.2	60	0	1
2022.05.20	01:49:00	8530.3	8531.0	8529.7	8530.8	60	0	1
2022.05.20	01:50:00	8530.7	8530.7	8529.8	8530.2	60	0	1
2022.05.20	01:51:00	8530.3	8530.7	8529.9	8530.0	60	0	1
2022.05.20	01:52:00	8530.1	8530.5	8528.6	8528.6	60	0	1
2022.05.20	01:53:00	8528.7	8529.9	8528.4	8529.6	60	0	1
2022.05.20	01:54:00	8529.7	8529.7	8528.9	8529.4	60	0	1
2022.05.20	01:55:00	8529.3	8529.5	8528.8	8529.0	60	0	1
2022.05.20	01:56:00	8528.9	8528.9	8527.7	8528.0	60	0	1
2022.05.20	01:57:00	8527.9	8527.9	8526.8	8527.6	60	0	1
2022.05.20	01:58:00	8527.7	8528.6	8527.6	8528.4	60	0	1
2022.05.20	01:59:00	8528.3	8528.3	8527.3	8527.8	60	0	1
2022.05.20	02:00:00	8527.7	8527.7	8526.8	8527.2	60	0	1
2022.05.20	02:01:00	8527.3	8528.4	8527.3	8528.4	60	0	1
2022.05.20	02:02:00	8528.3	8529.7	8528.1	8529.6	60	0	1
2022.05.20	02:03:00	8529.7	8530.6	8529.6	8530.4	60	0	1
2022.05.20	02:04:00	8530.5	8531.4	8530.4	8531.2	60	0	1
2022.05.20	02:05:00	8531.3	8531.5	8530.6	8531.4	60	0	1
2022.05.20	02:06:00	8531.3	8533.0	8531.1	8533.0	60	0	1
2022.05.20	02:07:00	8532.9	8534.2	8532.8	8534.2	60	0	1
2022.05.20	02:08:00	8534.3	8534.5	8533.6	8534.4	60	0	1
2022.05.20	02:09:00	8534.5	8534.6	8533.3	8534.2	60	0	1
2022.05.20	02:10:00	8534.3	8535.1	8534.3	8535.0	60	0	1
2022.05.20	02:11:00	8534.9	8536.0	8534.9	8535.8	60	0	1
2022.05.20	02:12:00	8535.7	8535.7	8533.9	8534.2	60	0	1
2022.05.20	02:13:00	8534.1	8535.2	8534.0	8535.2	60	0	1
2022.05.20	02:14:00	8535.3	8536.4	8535.0	8536.4	60	0	1
2022.05.20	02:15:00	8536.5	8536.6	8535.6	8536.0	60	0	1
